round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,100,no,1973,-,"On Jan. 1, 1973 Great Britain, Ireland & Denmark formally joined this",Common Market,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,1973,-,L. Patrick Gray resigned this post after it became known that he had destroyed Watergate evidence,(Head of) The F.B.I.,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,300,no,1973,-,"On March 1, she became the 1st woman jockey to win a major stakes race & later married Fred Astaire",Robyn Smith,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,1973,-,This John Godey tale of the hijacking of a New York City subway train was published in 1973,The Taking Of Pelham One Two Three,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,500,no,1973,-,PBS offered an inside look at American life in this documentary series about the Loud family,An American Family,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,100,no,Â€ŒAÂ€ IN SCIENCE,-,Vesta is the only one of these minor planets between the orbits of Mars & Jupiter visible to the naked eye,asteroid,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,Â€ŒAÂ€ IN SCIENCE,-,"Term for an earthquake that follows a larger one, originating at or near the same focus",aftershock,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,300,no,Â€ŒAÂ€ IN SCIENCE,-,The bacillus of this cattle disease was the 1st germ known to cause infectious disease,anthrax,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,Â€ŒAÂ€ IN SCIENCE,-,"Air consists of 78% nitrogen, 21% oxygen & about 1% this noble gas",argon,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,500,no,Â€ŒAÂ€ IN SCIENCE,-,"Used in cooking, this gelatinous product is prepared from algae",agar,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,100,no,OLD TESTAMENT,-,God's sending him up Sinai & Nebo made quite a mountain climber out of this sheepherder,Moses,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,OLD TESTAMENT,-,"He said, â€œDivide the living child in two & give half to the one (mother) & half to the otherâ€",Solomon,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,300,no,OLD TESTAMENT,-,Joel calls for them to be made into swords & Isaiah calls for swords to be made into them,plowshares,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,OLD TESTAMENT,-,Boaz gave this daughter-in-law of Naomi 6 measures of barley after she slept at his feet,Ruth,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,1000,yes,OLD TESTAMENT,-,"According to Exodus 20:17, 3 of the 6 specific things of your neighbor's you're not supposed to covet","wife, house, ass (or man servant, maid servant, ox)",11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,100,no,POTENT POTABLES,-,Caramel is added to make the darker varieties of this liquor made from molasses,rum,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,POTENT POTABLES,-,Type of white wine  that comes in Alsatian & Johannisberg varieties,Riesling,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,300,no,POTENT POTABLES,-,"Named for a Portuguese island, this fortified wine traveled well & was popular in colonial America",Madeira,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,POTENT POTABLES,-,Trader Vic's Bartender's Guide says don't use bottled lime juice unless you're making this drink,gimlet,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,500,no,POTENT POTABLES,-,In 1915 the French outlawed this wormwood-flavored liqueur 1st made commercially by Pernod in 1797,absinthe,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,100,no,JEWELRY,-,"After gold, this is the most common metal used in jewelry",silver,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,JEWELRY,-,The Kashmir variety of this gemstone is a cornflower blue; the Burmese a deeper blue,sapphires,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,300,no,JEWELRY,-,This most popular cut for diamonds uses a total of 58 facets,brilliant,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,JEWELRY,-,Ancient Egyptian jewelry made frequent use of the scarab which is this,beetle,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,500,no,JEWELRY,-,"When her emerald ring was auctioned in 1987, it brought a record price of $2,126,646",Duchess of Windsor,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,100,no,LETTER PERFECT,-,"In Spanish, it's the letter over which you may see a tilde",N,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,LETTER PERFECT,-,"On a report card it can mean outstanding work habits; on a baseball scorecard, a mistake",E,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,300,no,LETTER PERFECT,-,This letter is formed by drawing the letter before it twice,W,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,LETTER PERFECT,-,"In the new British currency system p stands for pence; in the old system, this stood for penny",d,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,500,no,LETTER PERFECT,-,These 3 letters when said in sequence mean â€œperfectâ€,A O K,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,200,no,GEOGRAPHY,-,This city that straddles the Bosporus Strait is located in Europe & Asia,Istanbul,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,GEOGRAPHY,-,"Entoto, the old capital, was very cold so the Ethiopian emperor created this capital in 1887",Addis Ababa,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,600,no,GEOGRAPHY,-,This region that covers 1/3 of the Asian continent has only about 11 people per square mile,Siberia,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,GEOGRAPHY,-,Only Antarctica has a larger ice sheet than this island,Greenland,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,1000,no,GEOGRAPHY,-,"This geographical feature is defined as a bend or curve of a shoreline, like the Great Australian one",Bight,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,200,no,DANCE,-,Teenagers were already doing this dance on â€œAmerican Bandstandâ€ when Chubby Checker recorded his hit,The Twist,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,DANCE,-,"The Morisca, a popular dance of the 15th century, originated with this group in Spain",Moors,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,600,no,DANCE,-,This jitterbug dance that began in Harlem was probably named for a famous aviator,Lindy Hop,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,DANCE,-,In a 1951 film Rhonda Fleming portrayed this famous belly dancer of the 1890s,Little Egypt,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,1000,no,DANCE,-,"This court dance in triple time, not the polka, is the national dance of Poland",Polonaise,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,200,no,POLITICAL QUOTES,-,Douglas MacArthur told Congress â€œIn war there is no substituteâ€ for this,victory,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,POLITICAL QUOTES,-,"Of the RAF he said, â€œNever in the field of human conflict was so much owed by so many to so fewâ€",Churchill,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,600,no,POLITICAL QUOTES,-,â€œJ'Accuseâ€ was the title of the open letter Emile Zola sent the French president about this man,Dreyfus,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,POLITICAL QUOTES,-,In his 1944 campaign he used the phrase â€œIt's time for a changeâ€,(Thomas) Dewey,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,1000,no,POLITICAL QUOTES,-,This financier & advisor to presidents coined the expression â€œcold warâ€ in 1947,Bernard Baruch,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,200,no,NOVELS,-,Jonathan Harker goes to the British Museum to do research on Transylvania at the beginning of this novel,Dracula,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,NOVELS,-,"An 1895 novel by Nobel Prize winner Henryk Sienkiewicz, or Latin for â€œwhere are you goingâ€",Quo Vadis,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,1400,yes,NOVELS,-,"Massachusetts author whose last completed novel, â€œThe Marble Faunâ€, is set in Italy",(Nathaniel) Hawthorne,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,NOVELS,-,He parodied Samuel Richardson's novel â€œPamelaâ€ in his satirical book â€œJoseph Andrewsâ€,Henry Fielding,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,1000,no,NOVELS,-,"At the beginning of this 1900 novel, the title character, Caroline Meeber, has left home",Sister Carrie,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,200,no,ANATOMY,-,"The places where bones meet, including the thin hairlines on the skull, are called this",joints,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,ANATOMY,-,A membrane called the conjunctiva covers parts of these organs,eyes,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,600,no,ANATOMY,-,"If your ears block when you change altitudes, swallowing may open this tube to equalize pressure",Eustachian,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,ANATOMY,-,Special channels carry the bile produced by the liver in this storage facility,gallbladder,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,1000,no,ANATOMY,-,The 2 large bones that meet just behind your kneecap,femur & tibia,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,200,no,CANADIAN HISTORY,-,In 1670 Hudson's Bay Co. was chartered in this country & given rights to land draining into the bay,England,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,CANADIAN HISTORY,-,"French Canadians didn't like the Union Jack on the old flag, so in 1965 this new design was unfurled",maple leaf,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,600,no,CANADIAN HISTORY,-,This newest province didn't become part of Canada unti 1949,Newfoundland,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,CANADIAN HISTORY,-,"The last spike of this transcontinental railroad was driven on November 7, 1885",Canadian Pacific,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
2,1000,yes,CANADIAN HISTORY,-,"A provincial capital was named for George Monteau Dunk, 2nd Earl of this",Halifax,11/8/1989,1989 Tournament of Champions quarterfinal game 3.,Expert
1,100,no,SPORTS,-,"According to USGA rules, 1 of 2 types of golf course hazards",Bunker & Water,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,200,no,SPORTS,-,In 1987 Jim Abbott became the 1st in this sport to win the Sullivan Award for amateur athletes,baseball,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,300,no,SPORTS,-,"In women's Olympic fencing, only this weapon is used",the foil,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,400,no,SPORTS,-,1 of 2 National Hockey League teams to retire Gordie Howe's uniform number,Detroit Red Wings & Hartford Whalers,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,500,no,SPORTS,-,The 3 cities that the National Football League Cardinals have represented,"Chicago, St. Louis & Phoenix",11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,100,no,AMERICAN LITERATURE,-,"Philip Nolan, who died on board the U.S. Corvette Levant, was called this by Edward Everett Hale","\""The Man Without a Country\""",11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,200,no,AMERICAN LITERATURE,-,In 1981 John Kennedy Toole was awarded a posthumous Pulitzer Prize for this novel,A Confederacy of Dunces,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,300,no,AMERICAN LITERATURE,-,"\""Other Voices, Other Rooms"" was this author's 1st published novel",Truman Capote,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,400,no,AMERICAN LITERATURE,-,She based Little Lord Fauntleroy's costume on one Oscar Wilde wore when he visited her,Frances Hodgson Burnett,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,500,no,AMERICAN LITERATURE,-,"Best known for ""Abraham Lincoln Walks at Midnight"", he published at least a dozen volumes of poems",Vachel Lindsay,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,100,no,COOKING,-,"Colcannon, a dish of potatoes, leeks, cabbage & cream, is associated with this country's cuisine",Ireland,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,200,no,COOKING,-,"The 3 ingredients needed to make this sweet treat are concord grape juice, sugar & pectin",grape jelly,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,300,no,COOKING,-,Craig Claiborne says you can substitute this type of cheese for the ricotta when making lasagna,cottage cheese,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,400,no,COOKING,-,"If you order Coquilles St. Jacques in a restaurant, this is what you will be served",scallops,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,500,no,COOKING,-,The method you would use to cook shirred eggs,baked,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,100,no,MEXICO,-,"In 1924 Mexican anthropologists found the bones of Cuauhtemoc, the last ruler of this Indian tribe",the Aztecs,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,200,no,MEXICO,-,This city on the Pacific coast is Mexico's No. 1 resort for foreigners & Mexicans too,Acapulco,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,300,no,MEXICO,-,These people of mixed Spanish & Indian ancestry comprise the majority of Mexico's population,Mestizos,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,400,no,MEXICO,-,"Established in 1929, this political party has won every presidential election since",PRI,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,500,no,MEXICO,-,This general was elected president in 1877 & ruled as a dictator for 30 of the next 34 years,Porfirio Diaz,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,100,no,GLANDS,-,"This organ, which is also a gland, secretes a hormone called gastrin",the stomach,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,200,no,GLANDS,-,These glands secrete an oily substance which lubricates your hair & keeps it soft,the sebaceous glands,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,300,no,GLANDS,-,This gland which regulates growth is also called the hypophysis,the pituitary gland,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,400,no,GLANDS,-,Your pineal gland is inside this organ,the brain,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
1,500,no,GLANDS,-,"This gland that controls cell metabolism has 2 lobes, 1 on each side of your trachea",the thyroid gland,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
2,200,no,CONQUERORS,-,"Contrary to their name, they didn't wreck Rome's art treasures while taking the city in 455",Vandals,11/9/1989,1989 Tournament of Champions quarterfinal game 4.,Expert
