round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,300,no,ZOOLOGY,-,A pangolin can extend this sticky organ as much as 10 inches,its tongue,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,400,no,ZOOLOGY,-,This single-humped camel is also known as the Arabian camel,the dromedary,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,500,no,ZOOLOGY,-,The La Plata dolphin is found in the rivers & eastern coastal waters of this continent,South America,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,100,no,GAMBLING,-,Omaha is a seven-card spit type of this card game,poker,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,200,no,GAMBLING,-,"Some of the most popular versions of this card game are Five Hundred, Gin & Michigan",rummy,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,300,no,GAMBLING,-,"In this game you can buy ""insurance"" if the dealer's up card is an ace",blackjack,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,400,no,GAMBLING,-,In this game the stickman pushes the dice to the shooter after all the bets are down,craps,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,500,no,GAMBLING,-,"Called the world's fastest gambling game, it's based on a form of handball played by Basques",jai alai,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,100,no,TV SITCOMS,-,The title pair played by Penny Marshall & Cindy Williams,Laverne & Shirley,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,200,no,TV SITCOMS,-,"Lecy Goranson, the original Becky Conner on this sitcom, returned to the series in September 1995",Roseanne,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,300,no,TV SITCOMS,-,"Despite the death of Freddie Prinze, this series continued until 1978",Chico and the Man,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,400,no,TV SITCOMS,-,"Daniel Hugh-Kelly starred in ""I Married Dora"" & Jim Backus starred in ""I Married"" this woman",I Married Joan,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,500,no,TV SITCOMS,-,"On ""Seinfeld"" it was revealed that this is Kramer's first name",Cosmo,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,100,no,GARDENING,-,"With work, this potted Christmas plant can be made to bloom again the following year",poinsettia,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,200,no,GARDENING,-,You have to plant your cucurbita pepo seeds in the spring if you want these for the end of October,pumpkins,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,300,no,GARDENING,-,This flower of love is the one Japanese beetles love best,a rose,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,400,no,GARDENING,-,"Though used as annuals, pansies & petunias are actually these",perennials,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,500,no,GARDENING,-,"To attract these birds, plant fuchsia, phlox, nasturtium or hollyhock",hummingbirds,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,100,no,RIVERS,-,River that's the course of the Henley Royal Regatta,the Thames,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,200,no,RIVERS,-,"Between Lake Tiberius & the Dead Sea, it flows through the Ghawr Valley",the Jordan River,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,300,no,RIVERS,-,"Ian Dunlop wrote the 1969 book ""Chateaux of"" this river",the Loire,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,400,no,RIVERS,-,It flows under Florence's Ponte Vecchio,the Arno,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,500,no,RIVERS,-,David Livingstone explored this fourth-longest African river during the 1850s & 1860s,the Zambezi River,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,100,no,MUSICAL QUOTES,-,"Emilia tells this Shakespearean Moor, ""I will play the swan, and die in music\""",Othello,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,200,no,MUSICAL QUOTES,-,"\""Extraordinary how potent cheap music is"" is a line from his ""Private Lives\""",Noel Coward,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,300,no,MUSICAL QUOTES,-,"In ""Ode to a Nightingale"", he wrote, ""Fled is that music:-- do I wake or sleep?\""",John Keats,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,600,yes,MUSICAL QUOTES,-,"\""Musick is the thing of the world that I love most"" comes from his July 30, 1666 diary entry",Samuel Pepys,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,500,no,MUSICAL QUOTES,-,"In an 1829 letter, this German poet wrote, ""I call architecture frozen music\""",Goethe,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,200,no,ARCHITECTURE,-,This defense department headquarters was designed by G.E. Bergstrom to conserve structural steel,the Pentagon,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,400,no,ARCHITECTURE,-,"Often used to absorb thrusts from roof vaults, these supports come in hanging & flying varieties",buttresses,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,600,no,ARCHITECTURE,-,"Examples of his geodesic dome were built in Baton Rouge, LA. & on Oahu, among other places",(Buckminster) Fuller,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,800,no,ARCHITECTURE,-,"Begun in 1785, his capitol building in Richmond was based on a Roman temple in France",Thomas Jefferson,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,1000,no,ARCHITECTURE,-,"The first winners of the Pritzker Architecture Prize received this British sculptor's ""Ode to Architecture\""",Henry Moore,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,200,no,THE OLD TESTAMENT,-,Weapon used by David to defeat the heavily armed Goliath,a sling,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,400,no,THE OLD TESTAMENT,-,In Job 30:7 this stinging plant serves as protection for Job's enemies,nettles,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,600,no,THE OLD TESTAMENT,-,"This beloved psalm contains the line ""Thou preparest a table before me in the presence of mine enemies\""",the 23rd Psalm,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,800,no,THE OLD TESTAMENT,-,This wife of Isaac was the Daughter of Abraham's nephew Bethuel,Rebekah,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,1000,no,THE OLD TESTAMENT,-,This prophet ruled Israel at the end of the period of Judges & anointed the first 2 kings,Samuel,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,200,no,BOOKS & AUTHORS,-,"Prizzi's Glory"" & ""Prizzi's Money"" are Richard Condon's sequels to this novel",Prizzi's Honor,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,400,no,BOOKS & AUTHORS,-,"The tournament at Ashby-de-la-Zouche is one of the pivotal events in this author's novel ""Ivanhoe\""",(Sir Walter) Scott,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,600,no,BOOKS & AUTHORS,-,"\""The Hand of Ethelberta"" is a more obscure novel by this author of ""Jude the Obscure\""",Thomas Hardy,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,800,no,BOOKS & AUTHORS,-,"This prolific woman's 1988 bestseller ""Zoya"" takes place before & after the Russian Revolution",Danielle Steel,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,1000,no,BOOKS & AUTHORS,-,"This ""Airport"" author was born in England & served with the Royal Air Force during WWII",(Arthur) Hailey,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,200,no,WORD ORIGINS,-,"The name of this powerful explosive comes from the Greek word for ""power"", dunamis",dynamite,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,400,no,WORD ORIGINS,-,"The name of this wheat used to make pasta comes from durus, Latin for ""hard\""",durum wheat,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,600,no,WORD ORIGINS,-,This man's formal attire got its name from a village in New York state,tuxedo,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,2000,yes,WORD ORIGINS,-,"Our word ""score"" comes form scoru, Old English for this number",20,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,1000,no,WORD ORIGINS,-,"Ostrakon, the pottery fragment used to vote for banishment, gave us this word for exclusion",ostracize,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,200,no,FIRST LADIES,-,"In 1954 Alden Hatch published a biography of her titled ""Red Carpet for Mamie\""",Mamie Eisenhower,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,400,no,FIRST LADIES,-,"During the War of 1812, she arranged for safe transport of papers & paintings out of the capital",Dolley Madison,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,600,no,FIRST LADIES,-,"In 1800 she found the unfinished White House ""habitable"", but barely",Abigail Adams,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,800,no,FIRST LADIES,-,"When she was a little girl, her mother married Dr. Loyal Davis; he adopted the future first lady in her teens",Nancy Reagan,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,1500,yes,FIRST LADIES,-,"After the wedding, she & her husband drove to Ann Arbor for the Northwestern-Michigan game",Mrs. Ford (Betty Ford),12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,200,no,ODDS & ENDS,-,Holy Saturday is observed the day before this holiday,Easter,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,400,no,ODDS & ENDS,-,A silver wedding anniversary celebrates this many years of marriage,25,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,600,no,ODDS & ENDS,-,1 of only 2 airlines that offer flights aboard the Concorde,Air France (or British Airways),12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,800,no,ODDS & ENDS,-,"The first 5 letters of the Greek alphabet are alpha, beta, gamma, delta & this",epsilon,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
2,1000,no,ODDS & ENDS,-,This almanac was first published in 1947 as an extension of a radio quiz show,The Information Please Almanac,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
3,0,no,HISTORIC PEOPLE,-,"Marie Antoinette called him ""l'ambassadeur electrique\""",Benjamin Franklin,12/26/1995,1995-B Seniors Tournament semifinal game 2.,Medium
1,100,no,SCIENCE & NATURE,-,It's the force that gives us weight & prevents us from floating into space,gravity,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,200,no,SCIENCE & NATURE,-,"Though painful, the bite of these largest spiders usually isn't fatal",tarantula,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,300,no,SCIENCE & NATURE,-,"It's a colorful flower, or the colored part of the eye",an iris,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,400,no,SCIENCE & NATURE,-,Luther Burbank specialized in this science of cultivating plants & flowers,horticulture,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,500,no,SCIENCE & NATURE,-,This chemical element makes up the hardest substance known in nature,carbon,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,100,no,CELEBRITIES,-,"This ""Murder She Wrote"" star provided the voice of Mrs. Potts the teapot in ""Beauty and the Beast\""",Angela Lansbury,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,200,no,CELEBRITIES,-,"While considered an Australian, this ""Lethal Weapon"" star was actually born in Peekskill, New York",Mel Gibson,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,300,no,CELEBRITIES,-,She left husband Ludlow Smith after 2 weeks; her love affair with Spencer Tracy lasted 27 years,Katharine Hepburn,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,400,no,CELEBRITIES,-,"This star of ""Annie Hall"" directed the 1995 movie ""Unstrung Heroes\""",Diane Keaton,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,500,no,CELEBRITIES,-,In 1995 she stood by her former man George Jones as they released their 1st duet album in 15 years,Tammy Wynette,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,100,no,HINTS FROM HELOISE,-,Don't throw this away: take it out of your medicine bottles & use it to apply nail polish remover,cotton,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,200,no,HINTS FROM HELOISE,-,"If your hamster's wheel squeaks, Heloise suggests applying this sticky stuff also known as petrolatum",Vaseline,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,300,no,HINTS FROM HELOISE,-,"To decorate her drinks, Heloise freezes maraschino cherries or mint leaves in these",ice cube,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,400,no,HINTS FROM HELOISE,-,Heloise pulls this bathroom headgear over her face when she tries on dresses in a store,a shower cap,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,500,no,HINTS FROM HELOISE,-,"Heloise makes the ""throw"" type of these from fabric remnants & stuffs them with old panty hose",pillows,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,100,no,VICE PRESIDENTS,-,In 1972 he married Marilyn Tucker,Dan Quayle,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,200,no,VICE PRESIDENTS,-,James Wilkinson's denunciation of this man led to his famous treason trial,Aaron Burr,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,300,no,VICE PRESIDENTS,-,This Gerald Ford vice president served as president of the Museum of Modern Art 1939-1941 & 1946-1953,Nelson Rockefeller,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,400,no,VICE PRESIDENTS,-,In 1962 this future vice president was elected Baltimore County Executive,(Spiro) Agnew,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,1000,yes,VICE PRESIDENTS,-,"In 1828's ""South Carolina Exposition"", he argued for the right of states to nullify federal laws",(John C.) Calhoun,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,100,no,PROVERBS,-,"\""Haste makes"" this",waste,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,200,no,PROVERBS,-,"\""Poor Richard's Almanack"" said this animal ""in gloves catches no mice\""",a cat,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,300,no,PROVERBS,-,"This food is ""the staff of life\""",bread,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,400,no,PROVERBS,-,"A rhyming proverb tells us ""A swarm of bees in"" this month ""is worth a load of hay\""",May,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,500,no,PROVERBS,-,"A proverb has been defined as ""The wisdom of many and the wit of"" this many",one,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,100,no,"\""A"" ON THE MAP","(Alex: Obviously a geography category. Each correct response will begin with ""A"".)",The afghani is this country's basic unit of currency,Afghanistan,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,200,no,"\""A"" ON THE MAP","(Alex: Obviously a geography category. Each correct response will begin with ""A"".)",Continent on which you'd find the Filchner Ice Shelf,Antarctica,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,300,no,"\""A"" ON THE MAP","(Alex: Obviously a geography category. Each correct response will begin with ""A"".)",In area this north African country is the continent's second largest,Algeria,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,400,no,"\""A"" ON THE MAP","(Alex: Obviously a geography category. Each correct response will begin with ""A"".)",16th century guild houses line the Groote Markt in this Belgian port city,Antwerp,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
1,500,no,"\""A"" ON THE MAP","(Alex: Obviously a geography category. Each correct response will begin with ""A"".)","Oranjestad, the capital of this Caribbean island, is known for its Dutch charm",Aruba,12/29/1995,1995-B Seniors Tournament final game 2.,Medium
2,200,no,SEAFARERS,(Alex: There's something new for us.),"Among this ""Arabian Knights"" seafarer's adventures were finding a roc's egg & the Valley of Diamonds",Sinbad (the Sailor),12/29/1995,1995-B Seniors Tournament final game 2.,Medium
